Recency,Frequency,Monetary,F_rank,R_rank,M_rank,RFM_Score,Segment
2481.0,1,26.44,3,1,1,131,New Customers
2562.0,1,208.91,3,2,5,235,Big Spenders
2575.0,1,81.62,3,2,2,232,Other
2481.0,1,163.78,3,1,4,134,New Customers
2466.0,1,182.14,3,1,4,134,New Customers
2637.0,1,112.77,3,3,3,333,Potential Loyalists
2562.0,1,182.69,3,2,4,234,Other
2862.0,1,172.22,3,5,4,534,Other
2827.0,1,85.14,3,5,2,532,Other
2505.0,1,32.43,3,1,1,131,New Customers
2594.0,1,482.71,3,2,5,235,Big Spenders
2778.0,1,117.85,3,4,3,433,Potential Loyalists
2735.0,1,180.6,3,4,4,434,Potential Loyalists
2441.0,1,22.29,3,1,1,131,New Customers
2708.0,1,86.15,3,4,3,433,Potential Loyalists
2551.0,1,88.9,3,2,3,233,Other
0.0,1,88.35,3,1,3,133,New Customers
2862.0,1,233.04,3,5,5,535,Big Spenders
2454.0,1,111.35,3,1,3,133,New Customers
2652.0,1,163.68,3,3,4,334,Potential Loyalists
0.0,1,104.7,3,1,3,133,New Customers
2859.0,1,261.24,3,5,5,535,Big Spenders
2560.0,1,40.22,3,2,1,231,Low Value
2848.0,1,636.74,3,5,5,535,Big Spenders
2890.0,1,298.5,3,5,5,535,Big Spenders
2617.0,1,279.51,3,3,5,335,Big Spenders
2455.0,1,416.86,3,1,5,135,New Customers
2547.0,1,69.9,3,2,2,232,Other
2777.0,1,173.88,3,4,4,434,Potential Loyalists
2460.0,1,56.47,3,1,2,132,New Customers
2629.0,1,236.97,3,3,5,335,Big Spenders
2963.0,1,222.77,3,5,5,535,Big Spenders
2595.0,1,41.89,3,2,1,231,Low Value
2464.0,1,37.46,3,1,1,131,New Customers
2693.0,1,182.91,3,4,4,434,Potential Loyalists
2790.0,1,302.44,3,4,5,435,Big Spenders
2541.0,1,256.03,3,2,5,235,Big Spenders
2481.0,1,20.39,3,1,1,131,New Customers
2660.0,1,216.15,3,3,5,335,Big Spenders
2604.0,1,58.22,3,3,2,332,Potential Loyalists
2449.0,1,308.95,3,1,5,135,New Customers
2574.0,1,58.32,3,2,2,232,Other
0.0,1,156.42,3,1,4,134,New Customers
2588.0,1,52.05,3,2,1,231,Low Value
2478.0,1,138.94,3,1,4,134,New Customers
2870.0,1,140.08,3,5,4,534,Other
2877.0,1,35.69,3,5,1,531,Low Value
2709.0,1,148.47,3,4,4,434,Potential Loyalists
2986.0,1,48.95,3,5,1,531,Low Value
2520.0,1,145.99,3,2,4,234,Other
2581.0,1,223.7,3,2,5,235,Big Spenders
2560.0,1,63.4,3,2,2,232,Other
2799.0,1,80.81,3,4,2,432,Potential Loyalists
2594.0,1,47.71,3,2,1,231,Low Value
2540.0,1,62.84,3,2,2,232,Other
2611.0,1,106.38,3,3,3,333,Potential Loyalists
2579.0,1,605.56,3,2,5,235,Big Spenders
2804.0,1,53.37,3,4,1,431,Low Value
2841.0,1,673.34,3,5,5,535,Big Spenders
2548.0,1,124.41,3,2,3,233,Other
2646.0,1,138.29,3,3,4,334,Potential Loyalists
2854.0,1,24.6,3,5,1,531,Low Value
2831.0,1,170.82,3,5,4,534,Other
2938.0,1,94.63,3,5,3,533,Other
2480.0,1,84.05,3,1,2,132,New Customers
2695.0,1,116.84,3,4,3,433,Potential Loyalists
2698.0,1,0.0,3,4,1,431,Low Value
2855.0,1,234.34,3,5,5,535,Big Spenders
2832.0,1,64.09,3,5,2,532,Other
2870.0,1,92.76,3,5,3,533,Other
2481.0,1,159.4,3,1,4,134,New Customers
2707.0,1,317.85,3,4,5,435,Big Spenders
2747.0,1,230.65,3,4,5,435,Big Spenders
2517.0,1,105.34,3,2,3,233,Other
2651.0,1,91.12,3,3,3,333,Potential Loyalists
2948.0,1,95.72,3,5,3,533,Other
2711.0,1,85.73,3,4,3,433,Potential Loyalists
2980.0,1,115.33,3,5,3,533,Other
2513.0,1,94.87,3,2,3,233,Other
2474.0,1,400.5,3,1,5,135,New Customers
2658.0,1,41.69,3,3,1,331,Low Value
2580.0,1,138.73,3,2,4,234,Other
2897.0,1,142.28,3,5,4,534,Other
2785.0,1,143.92,3,4,4,434,Potential Loyalists
2443.0,1,48.3,3,1,1,131,New Customers
2646.0,1,143.83,3,3,4,334,Potential Loyalists
2890.0,1,482.69,3,5,5,535,Big Spenders
2890.0,1,95.78,3,5,3,533,Other
2973.0,1,83.9,3,5,2,532,Other
2575.0,1,170.23,3,2,4,234,Other
2569.0,1,226.79,3,2,5,235,Big Spenders
2527.0,1,150.6,3,2,4,234,Other
2594.0,1,77.09,3,2,2,232,Other
2525.0,1,110.67,3,2,3,233,Other
2905.0,1,81.78,3,5,2,532,Other
2671.0,1,26.75,3,3,1,331,Low Value
0.0,1,145.56,3,1,4,134,New Customers
2441.0,1,162.06,3,1,4,134,New Customers
2596.0,1,38.92,3,3,1,331,Low Value
2667.0,1,150.74,3,3,4,334,Potential Loyalists
2623.0,1,96.01,3,3,3,333,Potential Loyalists
2594.0,1,68.22,3,2,2,232,Other
2489.0,1,220.82,3,1,5,135,New Customers
2470.0,1,117.49,3,1,3,133,New Customers
2539.0,1,37.97,3,2,1,231,Low Value
2799.0,1,208.48,3,4,5,435,Big Spenders
2541.0,1,32.37,3,2,1,231,Low Value
2646.0,1,112.94,3,3,3,333,Potential Loyalists
2471.0,1,52.85,3,1,1,131,New Customers
2630.0,1,27.75,3,3,1,331,Low Value
2702.0,1,48.71,3,4,1,431,Low Value
2883.0,1,191.75,3,5,4,534,Other
2622.0,1,437.75,3,3,5,335,Big Spenders
2841.0,1,57.62,3,5,2,532,Other
2874.0,1,25.83,3,5,1,531,Low Value
2498.0,1,72.85,3,1,2,132,New Customers
2617.0,1,246.04,3,3,5,335,Big Spenders
2828.0,1,141.24,3,5,4,534,Other
2897.0,1,114.84,3,5,3,533,Other
2692.0,1,67.5,3,4,2,432,Potential Loyalists
2475.0,1,2267.28,3,1,5,135,New Customers
2806.0,1,54.94,3,4,2,432,Potential Loyalists
2559.0,1,235.92,3,2,5,235,Big Spenders
2492.0,1,44.2,3,1,1,131,New Customers
2566.0,1,63.13,3,2,2,232,Other
2464.0,1,80.59,3,1,2,132,New Customers
2628.0,1,28.98,3,3,1,331,Low Value
2754.0,1,72.14,3,4,2,432,Potential Loyalists
2691.0,1,48.01,3,4,1,431,Low Value
2601.0,1,194.55,3,3,4,334,Potential Loyalists
2678.0,1,133.57,3,3,4,334,Potential Loyalists
2597.0,1,33.57,3,3,1,331,Low Value
2579.0,1,114.89,3,2,3,233,Other
0.0,1,351.48,3,1,5,135,New Customers
2838.0,1,64.62,3,5,2,532,Other
2520.0,1,522.16,3,2,5,235,Big Spenders
2720.0,1,41.78,3,4,1,431,Low Value
2805.0,1,56.6,3,4,2,432,Potential Loyalists
2490.0,1,232.14,3,1,5,135,New Customers
2476.0,1,62.39,3,1,2,132,New Customers
2911.0,1,192.33,3,5,4,534,Other
2883.0,1,563.16,3,5,5,535,Big Spenders
2920.0,1,34.51,3,5,1,531,Low Value
2469.0,1,261.54,3,1,5,135,New Customers
2632.0,1,59.09,3,3,2,332,Potential Loyalists
2694.0,1,167.53,3,4,4,434,Potential Loyalists
2664.0,1,364.99,3,3,5,335,Big Spenders
2574.0,1,280.72,3,2,5,235,Big Spenders
2785.0,1,153.2,3,4,4,434,Potential Loyalists
2628.0,1,240.04,3,3,5,335,Big Spenders
2758.0,1,58.41,3,4,2,432,Potential Loyalists
2807.0,1,273.22,3,4,5,435,Big Spenders
2492.0,1,65.53,3,1,2,132,New Customers
2869.0,1,738.67,3,5,5,535,Big Spenders
2706.0,1,94.4,3,4,3,433,Potential Loyalists
2552.0,1,84.13,3,2,2,232,Other
2854.0,1,117.85,3,5,3,533,Other
2624.0,1,87.55,3,3,3,333,Potential Loyalists
2574.0,1,77.29,3,2,2,232,Other
2473.0,1,43.4,3,1,1,131,New Customers
2480.0,1,129.49,3,1,4,134,New Customers
2450.0,1,73.38,3,1,2,132,New Customers
2693.0,1,74.8,3,4,2,432,Potential Loyalists
2659.0,1,57.43,3,3,2,332,Potential Loyalists
2702.0,1,51.84,3,4,1,431,Low Value
2632.0,1,93.98,3,3,3,333,Potential Loyalists
2821.0,1,27.75,3,5,1,531,Low Value
2671.0,1,144.64,3,3,4,334,Potential Loyalists
2608.0,1,64.09,3,3,2,332,Potential Loyalists
2509.0,1,344.97,3,1,5,135,New Customers
2586.0,1,140.8,3,2,4,234,Other
2744.0,1,73.34,3,4,2,432,Potential Loyalists
2747.0,1,175.87,3,4,4,434,Potential Loyalists
2734.0,1,36.65,3,4,1,431,Low Value
2999.0,1,104.73,3,5,3,533,Other
2678.0,1,216.26,3,3,5,335,Big Spenders
2560.0,1,168.02,3,2,4,234,Other
2953.0,1,75.1,3,5,2,532,Other
2793.0,1,86.64,3,4,3,433,Potential Loyalists
2925.0,1,46.51,3,5,1,531,Low Value
2540.0,1,71.56,3,2,2,232,Other
2464.0,1,50.64,3,1,1,131,New Customers
2540.0,1,81.42,3,2,2,232,Other
2710.0,1,40.77,3,4,1,431,Low Value
2705.0,1,167.51,3,4,4,434,Potential Loyalists
2755.0,1,110.42,3,4,3,433,Potential Loyalists
2456.0,1,61.24,3,1,2,132,New Customers
2460.0,1,124.07,3,1,3,133,New Customers
2649.0,1,154.73,3,3,4,334,Potential Loyalists
2525.0,1,305.01,3,2,5,235,Big Spenders
2792.0,1,35.0,3,4,1,431,Low Value
2495.0,1,531.16,3,1,5,135,New Customers
2893.0,1,1015.8,3,5,5,535,Big Spenders
2567.0,1,75.08,3,2,2,232,Other
2691.0,1,141.23000000000002,3,4,4,434,Potential Loyalists
2730.0,1,219.74,3,4,5,435,Big Spenders
2860.0,1,231.27,3,5,5,535,Big Spenders
2964.0,1,31.86,3,5,1,531,Low Value
2785.0,1,106.06,3,4,3,433,Potential Loyalists
2587.0,1,58.0,3,2,2,232,Other
2650.0,1,123.47,3,3,3,333,Potential Loyalists
2586.0,1,68.13,3,2,2,232,Other
2614.0,1,99.43,3,3,3,333,Potential Loyalists
2498.0,1,159.1,3,1,4,134,New Customers
2480.0,1,123.76,3,1,3,133,New Customers
2839.0,1,60.61,3,5,2,532,Other
2440.0,1,139.22,3,1,4,134,New Customers
2790.0,1,41.27,3,4,1,431,Low Value
2607.0,1,42.53,3,3,1,331,Low Value
2567.0,1,83.75,3,2,2,232,Other
2771.0,1,92.9,3,4,3,433,Potential Loyalists
2656.0,1,163.79,3,3,4,334,Potential Loyalists
2911.0,1,43.0,3,5,1,531,Low Value
2557.0,1,56.41,3,2,2,232,Other
0.0,1,27.7,3,1,1,131,New Customers
2940.0,1,227.56,3,5,5,535,Big Spenders
2938.0,1,267.79,3,5,5,535,Big Spenders
2678.0,1,220.54,3,3,5,335,Big Spenders
2582.0,1,200.13,3,2,4,234,Other
2874.0,1,286.64,3,5,5,535,Big Spenders
2722.0,1,217.82,3,4,5,435,Big Spenders
2476.0,1,63.55,3,1,2,132,New Customers
2566.0,1,47.19,3,2,1,231,Low Value
2919.0,1,341.91,3,5,5,535,Big Spenders
2982.0,1,163.07,3,5,4,534,Other
2497.0,1,17.38,3,1,1,131,New Customers
2487.0,1,172.19,3,1,4,134,New Customers
2736.0,1,45.09,3,4,1,431,Low Value
2470.0,1,215.78,3,1,5,135,New Customers
2884.0,1,44.5,3,5,1,531,Low Value
2502.0,1,53.35,3,1,1,131,New Customers
2628.0,1,206.84,3,3,5,335,Big Spenders
2666.0,1,47.62,3,3,1,331,Low Value
2441.0,1,204.81,3,1,5,135,New Customers
2463.0,1,29.4,3,1,1,131,New Customers
2504.0,1,77.22,3,1,2,132,New Customers
2665.0,1,102.64,3,3,3,333,Potential Loyalists
2574.0,1,28.43,3,2,1,231,Low Value
2757.0,1,61.81,3,4,2,432,Potential Loyalists
2540.0,1,32.72,3,2,1,231,Low Value
2456.0,1,1125.36,3,1,5,135,New Customers
2980.0,1,43.72,3,5,1,531,Low Value
2964.0,1,169.28,3,5,4,534,Other
2968.0,1,478.33,3,5,5,535,Big Spenders
2481.0,1,664.43,3,1,5,135,New Customers
2511.0,1,192.68,3,1,4,134,New Customers
2540.0,1,55.13,3,2,2,232,Other
2602.0,1,173.56,3,3,4,334,Potential Loyalists
2701.0,1,30.0,3,4,1,431,Low Value
2746.0,1,57.58,3,4,2,432,Potential Loyalists
2761.0,1,143.22,3,4,4,434,Potential Loyalists
2764.0,1,86.15,3,4,3,433,Potential Loyalists
2576.0,1,167.92,3,2,4,234,Other
0.0,1,553.23,3,1,5,135,New Customers
2587.0,1,343.16,3,2,5,235,Big Spenders
2691.0,1,114.15,3,4,3,433,Potential Loyalists
2646.0,1,34.0,3,3,1,331,Low Value
2541.0,1,67.23,3,2,2,232,Other
2840.0,1,107.85,3,5,3,533,Other
2503.0,1,344.07,3,1,5,135,New Customers
2525.0,1,76.88,3,2,2,232,Other
0.0,1,27.67,3,1,1,131,New Customers
2757.0,1,50.1,3,4,1,431,Low Value
2695.0,1,163.46,3,4,4,434,Potential Loyalists
2555.0,1,173.25,3,2,4,234,Other
2909.0,1,82.12,3,5,2,532,Other
2456.0,1,37.46,3,1,1,131,New Customers
2812.0,1,98.99,3,5,3,533,Other
2448.0,1,61.4,3,1,2,132,New Customers
2449.0,1,55.96,3,1,2,132,New Customers
2490.0,1,245.45,3,1,5,135,New Customers
2445.0,1,20.29,3,1,1,131,New Customers
2490.0,1,168.33,3,1,4,134,New Customers
2648.0,1,158.3,3,3,4,334,Potential Loyalists
2567.0,1,109.16,3,2,3,233,Other
2616.0,1,304.69,3,3,5,335,Big Spenders
2770.0,1,206.08,3,4,5,435,Big Spenders
2516.0,1,124.62,3,2,3,233,Other
2877.0,1,44.38,3,5,1,531,Low Value
2555.0,1,62.13,3,2,2,232,Other
2751.0,1,139.62,3,4,4,434,Potential Loyalists
2450.0,1,136.02,3,1,4,134,New Customers
2609.0,1,82.73,3,3,2,332,Potential Loyalists
2626.0,1,80.38,3,3,2,332,Potential Loyalists
2551.0,1,96.98,3,2,3,233,Other
2702.0,1,25.77,3,4,1,431,Low Value
2784.0,1,45.1,3,4,1,431,Low Value
2743.0,1,112.95,3,4,3,433,Potential Loyalists
2631.0,1,48.09,3,3,1,331,Low Value
2733.0,1,43.1,3,4,1,431,Low Value
2658.0,1,37.77,3,3,1,331,Low Value
2489.0,1,101.3,3,1,3,133,New Customers
2457.0,1,53.16,3,1,1,131,New Customers
2536.0,1,31.29,3,2,1,231,Low Value
2838.0,1,105.89,3,5,3,533,Other
2607.0,1,117.85,3,3,3,333,Potential Loyalists
2617.0,1,129.09,3,3,4,334,Potential Loyalists
2825.0,1,85.95,3,5,3,533,Other
2882.0,1,36.77,3,5,1,531,Low Value
2621.0,1,125.33,3,3,3,333,Potential Loyalists
2783.0,1,184.88,3,4,4,434,Potential Loyalists
2701.0,1,76.08,3,4,2,432,Potential Loyalists
2586.0,1,66.22,3,2,2,232,Other
2652.0,1,106.87,3,3,3,333,Potential Loyalists
2649.0,1,69.71,3,3,2,332,Potential Loyalists
2748.0,1,114.83,3,4,3,433,Potential Loyalists
3083.0,1,86.88,3,5,3,533,Other
0.0,1,284.84,3,1,5,135,New Customers
2687.0,1,87.26,3,3,3,333,Potential Loyalists
2569.0,1,16.95,3,2,1,231,Low Value
2665.0,1,171.61,3,3,4,334,Potential Loyalists
2754.0,1,55.24,3,4,2,432,Potential Loyalists
2477.0,1,88.0,3,1,3,133,New Customers
2674.0,1,168.78,3,3,4,334,Potential Loyalists
2960.0,1,103.75,3,5,3,533,Other
2751.0,1,106.78,3,4,3,433,Potential Loyalists
2917.0,1,34.51,3,5,1,531,Low Value
2706.0,1,100.34,3,4,3,433,Potential Loyalists
2565.0,1,69.85,3,2,2,232,Other
2819.0,1,56.78,3,5,2,532,Other
2517.0,1,25.89,3,2,1,231,Low Value
2891.0,1,50.05,3,5,1,531,Low Value
2566.0,1,208.24,3,2,5,235,Big Spenders
2520.0,1,46.13,3,2,1,231,Low Value
2623.0,1,170.7,3,3,4,334,Potential Loyalists
2750.0,1,80.0,3,4,2,432,Potential Loyalists
2541.0,1,816.84,3,2,5,235,Big Spenders
2461.0,1,38.95,3,1,1,131,New Customers
2848.0,1,171.22,3,5,4,534,Other
2690.0,1,57.68,3,3,2,332,Potential Loyalists
2751.0,1,413.74,3,4,5,435,Big Spenders
2618.0,1,99.34,3,3,3,333,Potential Loyalists
2617.0,1,27.75,3,3,1,331,Low Value
2905.0,1,54.1,3,5,1,531,Low Value
3000.0,1,127.5,3,5,3,533,Other
2595.0,1,198.13,3,2,4,234,Other
2495.0,1,23.19,3,1,1,131,New Customers
2832.0,1,56.78,3,5,2,532,Other
2637.0,1,91.1,3,3,3,333,Potential Loyalists
2869.0,1,112.53,3,5,3,533,Other
2993.0,1,154.14,3,5,4,534,Other
2558.0,1,536.09,3,2,5,235,Big Spenders
2461.0,1,111.62,3,1,3,133,New Customers
2821.0,1,66.82,3,5,2,532,Other
2708.0,1,37.09,3,4,1,431,Low Value
2453.0,1,122.35,3,1,3,133,New Customers
2477.0,1,328.3,3,1,5,135,New Customers
2504.0,1,89.67,3,1,3,133,New Customers
2674.0,1,40.11,3,3,1,331,Low Value
2569.0,1,70.16,3,2,2,232,Other
3013.0,1,152.09,3,5,4,534,Other
2819.0,1,253.38,3,5,5,535,Big Spenders
2477.0,1,498.14,3,1,5,135,New Customers
0.0,1,444.25,3,1,5,135,New Customers
2806.0,1,122.1,3,4,3,433,Potential Loyalists
2446.0,1,283.53,3,1,5,135,New Customers
2821.0,1,212.59,3,5,5,535,Big Spenders
2919.0,1,410.42,3,5,5,535,Big Spenders
2634.0,1,407.48,3,3,5,335,Big Spenders
2469.0,1,864.84,3,1,5,135,New Customers
2657.0,1,207.31,3,3,5,335,Big Spenders
2530.0,1,53.23,3,2,1,231,Low Value
2442.0,1,199.2,3,1,4,134,New Customers
2559.0,1,158.42,3,2,4,234,Other
2625.0,1,55.09,3,3,2,332,Potential Loyalists
2652.0,1,95.55,3,3,3,333,Potential Loyalists
2611.0,1,31.38,3,3,1,331,Low Value
3064.0,1,264.08,3,5,5,535,Big Spenders
2975.0,1,150.86,3,5,4,534,Other
2840.0,1,53.01,3,5,1,531,Low Value
2819.0,1,192.66,3,5,4,534,Other
2911.0,1,113.03,3,5,3,533,Other
2652.0,1,80.73,3,3,2,332,Potential Loyalists
2529.0,1,58.77,3,2,2,232,Other
0.0,1,63.42,3,1,2,132,New Customers
2930.0,1,98.74,3,5,3,533,Other
2516.0,1,97.35,3,2,3,233,Other
2743.0,1,125.56,3,4,3,433,Potential Loyalists
2896.0,1,76.19,3,5,2,532,Other
2462.0,1,208.88,3,1,5,135,New Customers
2608.0,1,256.43,3,3,5,335,Big Spenders
2469.0,1,87.28,3,1,3,133,New Customers
2754.0,1,106.16,3,4,3,433,Potential Loyalists
2469.0,1,46.53,3,1,1,131,New Customers
2578.0,1,26.29,3,2,1,231,Low Value
2778.0,1,308.42,3,4,5,435,Big Spenders
2814.0,1,64.0,3,5,2,532,Other
2923.0,1,30.86,3,5,1,531,Low Value
2757.0,1,58.6,3,4,2,432,Potential Loyalists
2674.0,1,0.0,3,3,1,331,Low Value
2885.0,1,85.34,3,5,3,533,Other
2678.0,1,105.87,3,3,3,333,Potential Loyalists
2545.0,1,157.45,3,2,4,234,Other
2604.0,1,14.92,3,3,1,331,Low Value
2608.0,1,267.68,3,3,5,335,Big Spenders
2898.0,1,46.9,3,5,1,531,Low Value
2440.0,1,34.2,3,1,1,131,New Customers
2910.0,1,140.82,3,5,4,534,Other
2571.0,1,571.73,3,2,5,235,Big Spenders
2632.0,1,71.62,3,3,2,332,Potential Loyalists
2579.0,1,162.04,3,2,4,234,Other
2478.0,1,39.97,3,1,1,131,New Customers
2708.0,1,139.28,3,4,4,434,Potential Loyalists
2684.0,1,88.72,3,3,3,333,Potential Loyalists
2469.0,1,79.02,3,1,2,132,New Customers
2895.0,1,148.34,3,5,4,534,Other
2651.0,1,177.49,3,3,4,334,Potential Loyalists
2510.0,1,160.49,3,1,4,134,New Customers
2896.0,1,30.0,3,5,1,531,Low Value
2629.0,1,37.77,3,3,1,331,Low Value
2551.0,1,38.95,3,2,1,231,Low Value
2861.0,1,138.72,3,5,4,534,Other
2909.0,1,59.68,3,5,2,532,Other
2548.0,1,199.8,3,2,4,234,Other
2632.0,1,81.51,3,3,2,332,Potential Loyalists
2518.0,1,59.14,3,2,2,232,Other
2674.0,1,33.45,3,3,1,331,Low Value
2607.0,1,178.5,3,3,4,334,Potential Loyalists
2636.0,1,109.81,3,3,3,333,Potential Loyalists
2595.0,1,47.29,3,2,1,231,Low Value
2646.0,1,47.75,3,3,1,331,Low Value
2666.0,1,37.8,3,3,1,331,Low Value
0.0,1,119.3,3,1,3,133,New Customers
2880.0,1,137.8,3,5,4,534,Other
2651.0,1,37.85,3,3,1,331,Low Value
2490.0,1,94.74,3,1,3,133,New Customers
2588.0,1,56.39,3,2,2,232,Other
2545.0,1,126.9,3,2,3,233,Other
2624.0,1,20.45,3,3,1,331,Low Value
2460.0,1,483.09,3,1,5,135,New Customers
2509.0,1,53.43,3,1,1,131,New Customers
2471.0,1,94.77,3,1,3,133,New Customers
2616.0,1,90.55,3,3,3,333,Potential Loyalists
2791.0,1,147.19,3,4,4,434,Potential Loyalists
2520.0,1,74.76,3,2,2,232,Other
2673.0,1,74.07,3,3,2,332,Potential Loyalists
2751.0,1,32.0,3,4,1,431,Low Value
2453.0,1,173.78,3,1,4,134,New Customers
2779.0,1,86.15,3,4,3,433,Potential Loyalists
2546.0,1,189.06,3,2,4,234,Other
2771.0,1,104.37,3,4,3,433,Potential Loyalists
2475.0,1,56.85,3,1,2,132,New Customers
2659.0,1,232.75,3,3,5,335,Big Spenders
2491.0,1,279.9,3,1,5,135,New Customers
2758.0,1,287.06,3,4,5,435,Big Spenders
2712.0,1,35.09,3,4,1,431,Low Value
2480.0,1,175.42,3,1,4,134,New Customers
2572.0,1,45.22,3,2,1,231,Low Value
2721.0,1,671.7,3,4,5,435,Big Spenders
2525.0,1,146.92,3,2,4,234,Other
2656.0,1,39.0,3,3,1,331,Low Value
2641.0,1,90.05,3,3,3,333,Potential Loyalists
2546.0,1,63.23,3,2,2,232,Other
2918.0,1,2288.31,3,5,5,535,Big Spenders
0.0,1,163.85,3,1,4,134,New Customers
0.0,1,122.27,3,1,3,133,New Customers
2702.0,1,352.55,3,4,5,435,Big Spenders
2503.0,1,207.62,3,1,5,135,New Customers
2765.0,1,0.0,3,4,1,431,Low Value
2492.0,1,173.3,3,1,4,134,New Customers
2790.0,1,33.71,3,4,1,431,Low Value
2812.0,1,335.1,3,5,5,535,Big Spenders
2945.0,1,160.74,3,5,4,534,Other
0.0,1,182.49,3,1,4,134,New Customers
2558.0,1,200.42,3,2,4,234,Other
2559.0,1,61.38,3,2,2,232,Other
2508.0,1,225.85,3,1,5,135,New Customers
2602.0,1,501.78999999999996,3,3,5,335,Big Spenders
2905.0,1,204.06,3,5,5,535,Big Spenders
2614.0,1,41.92,3,3,1,331,Low Value
2552.0,1,156.44,3,2,4,234,Other
2792.0,1,115.35,3,4,3,433,Potential Loyalists
2807.0,1,124.35,3,4,3,433,Potential Loyalists
2637.0,1,83.41,3,3,2,332,Potential Loyalists
2743.0,1,231.12,3,4,5,435,Big Spenders
2541.0,1,129.24,3,2,4,234,Other
2702.0,1,167.28,3,4,4,434,Potential Loyalists
2632.0,1,117.85,3,3,3,333,Potential Loyalists
2811.0,1,290.67,3,4,5,435,Big Spenders
2694.0,1,32.15,3,4,1,431,Low Value
2604.0,1,55.13,3,3,2,332,Potential Loyalists
2453.0,1,110.31,3,1,3,133,New Customers
2585.0,1,66.33,3,2,2,232,Other
2459.0,1,44.3,3,1,1,131,New Customers
2476.0,1,35.36,3,1,1,131,New Customers
0.0,1,31.1,3,1,1,131,New Customers
2704.0,1,140.1,3,4,4,434,Potential Loyalists
3001.0,1,33.42,3,5,1,531,Low Value
2540.0,1,1161.18,3,2,5,235,Big Spenders
2861.0,1,178.25,3,5,4,534,Other
2968.0,1,115.9,3,5,3,533,Other
2953.0,1,65.15,3,5,2,532,Other
2649.0,1,61.84,3,3,2,332,Potential Loyalists
2545.0,1,223.31,3,2,5,235,Big Spenders
2708.0,1,231.94,3,4,5,435,Big Spenders
2566.0,1,120.53,3,2,3,233,Other
2813.0,1,64.0,3,5,2,532,Other
2551.0,1,32.37,3,2,1,231,Low Value
2889.0,1,85.14,3,5,2,532,Other
2441.0,1,50.45,3,1,1,131,New Customers
2868.0,1,275.48,3,5,5,535,Big Spenders
2496.0,1,103.87,3,1,3,133,New Customers
2930.0,1,83.65,3,5,2,532,Other
0.0,1,136.5,3,1,4,134,New Customers
2866.0,1,95.22,3,5,3,533,Other
2587.0,1,99.43,3,2,3,233,Other
2568.0,1,282.95,3,2,5,235,Big Spenders
2595.0,1,168.45,3,2,4,234,Other
2910.0,1,125.06,3,5,3,533,Other
2779.0,1,102.96,3,4,3,433,Potential Loyalists
2804.0,1,133.76,3,4,4,434,Potential Loyalists
2600.0,1,110.17,3,3,3,333,Potential Loyalists
2855.0,1,235.70000000000002,3,5,5,535,Big Spenders
2538.0,1,163.89,3,2,4,234,Other
2441.0,1,76.46,3,1,2,132,New Customers
2692.0,1,189.97,3,4,4,434,Potential Loyalists
2606.0,1,45.87,3,3,1,331,Low Value
3002.0,1,56.96,3,5,2,532,Other
2880.0,1,143.92,3,5,4,534,Other
2659.0,1,1054.63,3,3,5,335,Big Spenders
2798.0,1,1250.81,3,4,5,435,Big Spenders
2590.0,1,193.72,3,2,4,234,Other
2649.0,1,56.08,3,3,2,332,Potential Loyalists
2959.0,1,128.88,3,5,4,534,Other
2904.0,1,161.37,3,5,4,534,Other
2616.0,1,243.92,3,3,5,335,Big Spenders
2624.0,1,63.27,3,3,2,332,Potential Loyalists
2491.0,1,203.39,3,1,5,135,New Customers
2659.0,1,151.99,3,3,4,334,Potential Loyalists
2856.0,1,60.85,3,5,2,532,Other
2821.0,1,168.2,3,5,4,534,Other
2560.0,1,55.53,3,2,2,232,Other
2594.0,1,481.52,3,2,5,235,Big Spenders
2916.0,1,59.85,3,5,2,532,Other
0.0,1,236.82,3,1,5,135,New Customers
2824.0,1,173.74,3,5,4,534,Other
2685.0,1,107.94,3,3,3,333,Potential Loyalists
2772.0,1,95.21,3,4,3,433,Potential Loyalists
2575.0,1,0.0,3,2,1,231,Low Value
2677.0,1,141.4,3,3,4,334,Potential Loyalists
2721.0,1,216.06,3,4,5,435,Big Spenders
2805.0,1,55.78,3,4,2,432,Potential Loyalists
2580.0,1,364.1,3,2,5,235,Big Spenders
2632.0,1,178.61,3,3,4,334,Potential Loyalists
2439.0,1,98.64,3,1,3,133,New Customers
2608.0,1,55.11,3,3,2,332,Potential Loyalists
2905.0,1,143.83,3,5,4,534,Other
2454.0,1,2438.51,3,1,5,135,New Customers
2642.0,1,105.28,3,3,3,333,Potential Loyalists
2977.0,1,123.06,3,5,3,533,Other
2517.0,1,31.29,3,2,1,231,Low Value
2651.0,1,137.28,3,3,4,334,Potential Loyalists
2523.0,1,31.69,3,2,1,231,Low Value
2466.0,1,73.01,3,1,2,132,New Customers
2678.0,1,95.31,3,3,3,333,Potential Loyalists
2713.0,1,83.56,3,4,2,432,Potential Loyalists
2947.0,1,346.38,3,5,5,535,Big Spenders
2554.0,1,114.73,3,2,3,233,Other
2947.0,1,126.18,3,5,3,533,Other
2649.0,1,161.72,3,3,4,334,Potential Loyalists
2475.0,1,723.0,3,1,5,135,New Customers
2825.0,1,33.24,3,5,1,531,Low Value
2700.0,1,308.41,3,4,5,435,Big Spenders
2586.0,1,60.13,3,2,2,232,Other
2548.0,1,47.38,3,2,1,231,Low Value
